name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LG1-LG2	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG1-LG9	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG2-LG3	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG2-LG10	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG3-LG11	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG3-LG4	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG4-LG12	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG4-LG5	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG5-LG13	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG5-LG6	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG6-LG14	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG6-LG7	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG7-LG8	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG7-LG15	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG8-LG16	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG9-LG17	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG9-LG10	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG10-LG11	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG10-LG18	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG11-LG12	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG11-LG19	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG12-LG20	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG12-LG13	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG13-LG21	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG13-LG14	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG14-LG22	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG14-LG15	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG15-LG23	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG15-LG16	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG16-LG24	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG17-LG25	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG17-LG18	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG18-LG26	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG18-LG19	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG19-LG27	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG19-LG20	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG20-LG21	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG20-LG28	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG21-LG22	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG21-LG29	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG22-LG23	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG22-LG30	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG23-LG24	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG23-LG31	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG24-LG32	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG25-LG26	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG26-LG27	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG27-LG28	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG28-LG29	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG29-LG30	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG30-LG31	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LG31-LG32	ECOG	V	n/a	n/a	bipolar	LG	1000	strip	n/a
LTT1-LTT2	ECOG	V	n/a	n/a	bipolar	LTT	1000	strip	n/a
LTT2-LTT3	ECOG	V	n/a	n/a	bipolar	LTT	1000	strip	n/a
LTT3-LTT4	ECOG	V	n/a	n/a	bipolar	LTT	1000	strip	n/a
LTT4-LTT5	ECOG	V	n/a	n/a	bipolar	LTT	1000	strip	n/a
LTT5-LTT6	ECOG	V	n/a	n/a	bipolar	LTT	1000	strip	n/a
LAST1-LAST2	ECOG	V	n/a	n/a	bipolar	LAST	1000	strip	n/a
LAST2-LAST3	ECOG	V	n/a	n/a	bipolar	LAST	1000	strip	n/a
LAST3-LAST4	ECOG	V	n/a	n/a	bipolar	LAST	1000	strip	n/a
LMST1-LMST2	ECOG	V	n/a	n/a	bipolar	LMST	1000	strip	n/a
LMST2-LMST3	ECOG	V	n/a	n/a	bipolar	LMST	1000	strip	n/a
LMST3-LMST4	ECOG	V	n/a	n/a	bipolar	LMST	1000	strip	n/a
LPST1-LPST2	ECOG	V	n/a	n/a	bipolar	LPST	1000	strip	n/a
LPST2-LPST3	ECOG	V	n/a	n/a	bipolar	LPST	1000	strip	n/a
LPST3-LPST4	ECOG	V	n/a	n/a	bipolar	LPST	1000	strip	n/a
LPPST1-LPPST2	ECOG	V	n/a	n/a	bipolar	LPPST	1000	strip	n/a
LPPST2-LPPST3	ECOG	V	n/a	n/a	bipolar	LPPST	1000	strip	n/a
LPPST3-LPPST4	ECOG	V	n/a	n/a	bipolar	LPPST	1000	strip	n/a
LPLT1-LPLT2	ECOG	V	n/a	n/a	bipolar	LPLT	1000	strip	n/a
LPLT2-LPLT3	ECOG	V	n/a	n/a	bipolar	LPLT	1000	strip	n/a
LPLT3-LPLT4	ECOG	V	n/a	n/a	bipolar	LPLT	1000	strip	n/a
LPLT4-LPLT5	ECOG	V	n/a	n/a	bipolar	LPLT	1000	strip	n/a
LPLT5-LPLT6	ECOG	V	n/a	n/a	bipolar	LPLT	1000	strip	n/a
LOF1-LOF2	ECOG	V	n/a	n/a	bipolar	LOF	1000	strip	n/a
LOF2-LOF3	ECOG	V	n/a	n/a	bipolar	LOF	1000	strip	n/a
LOF3-LOF4	ECOG	V	n/a	n/a	bipolar	LOF	1000	strip	n/a
RALT1-RALT2	ECOG	V	n/a	n/a	bipolar	RALT	1000	strip	n/a
RALT2-RALT3	ECOG	V	n/a	n/a	bipolar	RALT	1000	strip	n/a
RALT3-RALT4	ECOG	V	n/a	n/a	bipolar	RALT	1000	strip	n/a
RALT4-RALT5	ECOG	V	n/a	n/a	bipolar	RALT	1000	strip	n/a
RALT5-RALT6	ECOG	V	n/a	n/a	bipolar	RALT	1000	strip	n/a
RAST1-RAST2	ECOG	V	n/a	n/a	bipolar	RAST	1000	strip	n/a
RAST2-RAST3	ECOG	V	n/a	n/a	bipolar	RAST	1000	strip	n/a
RAST3-RAST4	ECOG	V	n/a	n/a	bipolar	RAST	1000	strip	n/a
RPST1-RPST2	ECOG	V	n/a	n/a	bipolar	RPST	1000	strip	n/a
RPST2-RPST3	ECOG	V	n/a	n/a	bipolar	RPST	1000	strip	n/a
RPST3-RPST4	ECOG	V	n/a	n/a	bipolar	RPST	1000	strip	n/a
RPLT1-RPLT2	ECOG	V	n/a	n/a	bipolar	RPLT	1000	strip	n/a
RPLT2-RPLT3	ECOG	V	n/a	n/a	bipolar	RPLT	1000	strip	n/a
RPLT3-RPLT4	ECOG	V	n/a	n/a	bipolar	RPLT	1000	strip	n/a
RPLT4-RPLT5	ECOG	V	n/a	n/a	bipolar	RPLT	1000	strip	n/a
RPLT5-RPLT6	ECOG	V	n/a	n/a	bipolar	RPLT	1000	strip	n/a
RA1-RA2	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA2-RA3	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA3-RA4	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RAH1-RAH2	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH2-RAH3	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH3-RAH4	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RPH1-RPH2	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH2-RPH3	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH3-RPH4	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
