name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
G2	-53.4106	9.3782	-46.6946540690849	-999	G	L	grid	-42.7871	5.63188	-27.8417	n/a	inferiortemporal
G3	-59.4857	3.89499	-37.3784615607855	-999	G	L	grid	-48.931	-2.56291	-24.7594	n/a	middletemporal
G4	-64.7361	-7.33863	-29.8650923719807	-999	G	L	grid	-53.2498	-11.1351	-20.5333	n/a	inferiortemporal
G5	-69.5454	-18.3294	-23.5737378203035	-999	G	L	grid	-55.1399	-20.1653	-16.1257	n/a	inferiortemporal
G6	-71.2364	-30.0408	-20.185862376377	-999	G	L	grid	-58.1926	-29.89	-11.6548	n/a	middletemporal
G7	-70.5062	-41.0061	-19.8250781126658	-999	G	L	grid	-57.753	-37.6518	-8.35564	n/a	middletemporal
G8	-66.6827	-52.3111	-13.7531086811304	-999	G	L	grid	-57.1752	-47.8757	-4.64566	n/a	inferiortemporal
G9	-49.8375	24.0225	-36.6149628138003	-999	G	L	grid	-38.6847	18.3624	-23.7447	n/a	superiortemporal
G10	-56.15	17.3895	-33.8793408577488	-999	G	L	grid	-45.4617	10.7437	-20.7848	n/a	superiortemporal
G11	-62.2608	9.8839	-26.7124738330349	-999	G	L	grid	-49.815	2.78707	-16.6615	n/a	superiortemporal
G12	-66.8645	-1.5533	-19.6528160659974	-999	G	L	grid	-53.5353	-5.74575	-12.4158	n/a	superiortemporal
G13	-72.5576	-15.334	-15.4594416782849	-999	G	L	grid	-55.9548	-16.0464	-7.82239	n/a	middletemporal
G14	-71.5677	-26.6842	-11.2648736878606	-999	G	L	grid	-57.8105	-25.6923	-3.31211	n/a	bankssts
G15	-72.3435	-37.527	-8.4665755381139	-999	G	L	grid	-57.3018	-34.6852	0.192471	n/a	bankssts
G16	-68.6836	-50.9402	-3.07793239022865	-999	G	L	grid	-55.5318	-44.6975	5.17887	n/a	middletemporal
G18	-58.6203	18.7533	-19.6399075469669	-999	G	L	grid	-45.683	15.0221	-11.48	n/a	superiortemporal
G19	-62.5296	9.83893	-14.4260252884647	-999	G	L	grid	-50.0313	6.94535	-8.3385	n/a	superiortemporal
G20	-66.3963	-0.483322	-10.209840592473	-999	G	L	grid	-53.7517	-1.58747	-4.09275	n/a	superiortemporal
G21	-70.183	-12.2837	-4.0970644663137	-999	G	L	grid	-55.5727	-11.8488	0.520287	n/a	superiortemporal
G22	-71.2444	-24.6071	-0.994390141845894	-999	G	L	grid	-55.6673	-20.7422	5.36203	n/a	bankssts
G23	-71.3297	-33.6884	5.28491105821183	-999	G	L	grid	-55.129	-30.211	10.342	n/a	bankssts
G24	-68.6632	-46.7235	6.96055027830866	-999	G	L	grid	-54.5512	-40.4197	14.3558	n/a	bankssts
G26	-57.9775	20.2277	-7.43632877864449	-999	G	L	grid	-43.4708	18.7222	-2.97543	n/a	parsopercularis
G27	-62.7585	12.4374	-2.69430008087224	-999	G	L	grid	-50.2526	11.231	1.11151	n/a	precentral
G28	-67.9167	4.58755	1.64167473512083	-999	G	L	grid	-52.771	2.67042	4.68785	n/a	precentral
G29	-69.4082	-8.4822	6.53682897678229	-999	G	L	grid	-53.3951	-7.49244	9.7339	n/a	superiortemporal
