name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
AT1-AT2	ECOG	V	n/a	n/a	bipolar	AT	1000	strip	n/a
AT5-AT6	ECOG	V	n/a	n/a	bipolar	AT	1000	strip	n/a
AT3-AT4	ECOG	V	n/a	n/a	bipolar	AT	1000	strip	n/a
AT4-AT5	ECOG	V	n/a	n/a	bipolar	AT	1000	strip	n/a
AT2-AT3	ECOG	V	n/a	n/a	bipolar	AT	1000	strip	n/a
LAF6-LAF7	ECOG	V	n/a	n/a	bipolar	LAF	1000	strip	n/a
AT7-AT8	ECOG	V	n/a	n/a	bipolar	AT	1000	strip	n/a
AST1-AST2	ECOG	V	n/a	n/a	bipolar	AST	1000	strip	n/a
AST2-AST3	ECOG	V	n/a	n/a	bipolar	AST	1000	strip	n/a
AST3-AST4	ECOG	V	n/a	n/a	bipolar	AST	1000	strip	n/a
PST1-PST2	ECOG	V	n/a	n/a	bipolar	PST	1000	strip	n/a
PST2-PST3	ECOG	V	n/a	n/a	bipolar	PST	1000	strip	n/a
PST3-PST4	ECOG	V	n/a	n/a	bipolar	PST	1000	strip	n/a
PT1-PT2	ECOG	V	n/a	n/a	bipolar	PT	1000	strip	n/a
PT2-PT3	ECOG	V	n/a	n/a	bipolar	PT	1000	strip	n/a
PT3-PT4	ECOG	V	n/a	n/a	bipolar	PT	1000	strip	n/a
PT4-PT5	ECOG	V	n/a	n/a	bipolar	PT	1000	strip	n/a
PT5-PT6	ECOG	V	n/a	n/a	bipolar	PT	1000	strip	n/a
MAF1-MAF2	ECOG	V	n/a	n/a	bipolar	MAF	1000	strip	n/a
MAF2-MAF3	ECOG	V	n/a	n/a	bipolar	MAF	1000	strip	n/a
MAF3-MAF4	ECOG	V	n/a	n/a	bipolar	MAF	1000	strip	n/a
MAF4-MAF5	ECOG	V	n/a	n/a	bipolar	MAF	1000	strip	n/a
MAF5-MAF6	ECOG	V	n/a	n/a	bipolar	MAF	1000	strip	n/a
MAF6-MAF7	ECOG	V	n/a	n/a	bipolar	MAF	1000	strip	n/a
MAF7-MAF8	ECOG	V	n/a	n/a	bipolar	MAF	1000	strip	n/a
LAF1-LAF2	ECOG	V	n/a	n/a	bipolar	LAF	1000	strip	n/a
